subject,trial,movement,data_leg,variable,net,positive,negative
FAILT38,FAILT38_SDP11,sdp,pivot,lumbar_extension_moment,15.14073301,20.34974095,-5.209007939
FAILT38,FAILT38_SDP11,sdp,pivot,lumbar_bending_moment,9.270959523,14.23554308,-4.964583559
FAILT38,FAILT38_SDP11,sdp,pivot,lumbar_rotation_moment,-0.034220014,4.425543393,-4.459763407
FAILT38,FAILT38_SDP11,sdp,pivot,knee_angle_moment,4.525010703,10.7034902,-6.178479498
FAILT38,FAILT38_SDP11,sdp,pivot,arm_flex_moment,5.79833308,5.799057718,-0.000724639
FAILT38,FAILT38_SDP11,sdp,pivot,arm_add_moment,3.627850909,3.627850909,0
FAILT38,FAILT38_SDP11,sdp,pivot,arm_rot_moment,-2.203516475,0,-2.203516475
FAILT38,FAILT38_SDP11,sdp,pivot,ankle_angle_moment,-27.78172236,1.164343281,-28.94606564
FAILT38,FAILT38_SDP11,sdp,pivot,elbow_flex_moment,4.324924023,4.324924023,0
FAILT38,FAILT38_SDP11,sdp,pivot,subtalar_angle_moment,5.736020472,6.029595916,-0.293575444
FAILT38,FAILT38_SDP11,sdp,pivot,pro_sup_moment,-0.071662342,0.00045355,-0.072115892
FAILT38,FAILT38_SDP11,sdp,pivot,mtp_angle_moment,-0.081605466,0,-0.081605466
FAILT38,FAILT38_SDP11,sdp,pivot,wrist_flex_moment,0.222186047,0.222186047,0
FAILT38,FAILT38_SDP11,sdp,pivot,wrist_dev_moment,-0.481590356,0,-0.481590356
FAILT39,FAILT39_SDP01,sdp,pivot,hip_flexion_moment,-3.161016694,22.66753136,-25.82854805
FAILT39,FAILT39_SDP01,sdp,pivot,hip_adduction_moment,-35.64294221,5.556695499,-41.19963771
FAILT39,FAILT39_SDP01,sdp,pivot,hip_rotation_moment,-5.49967749,3.198430348,-8.698107838
FAILT39,FAILT39_SDP01,sdp,pivot,lumbar_extension_moment,27.86383486,35.10904824,-7.245213384
FAILT39,FAILT39_SDP01,sdp,pivot,lumbar_bending_moment,19.27248427,24.30434155,-5.03185728
FAILT39,FAILT39_SDP01,sdp,pivot,lumbar_rotation_moment,0.753773168,7.267707411,-6.513934243
FAILT39,FAILT39_SDP01,sdp,pivot,knee_angle_moment,12.45217447,20.58367454,-8.131500069
FAILT39,FAILT39_SDP01,sdp,pivot,arm_flex_moment,5.848316859,5.860764327,-0.012447468
FAILT39,FAILT39_SDP01,sdp,pivot,arm_add_moment,6.351444461,6.351444461,0
FAILT39,FAILT39_SDP01,sdp,pivot,arm_rot_moment,-2.059661408,0,-2.059661408
FAILT39,FAILT39_SDP01,sdp,pivot,ankle_angle_moment,-33.14987774,1.581036228,-34.73091397
FAILT39,FAILT39_SDP01,sdp,pivot,elbow_flex_moment,3.684136914,3.684136914,0
FAILT39,FAILT39_SDP01,sdp,pivot,subtalar_angle_moment,6.259604471,6.66138431,-0.401779839
FAILT39,FAILT39_SDP01,sdp,pivot,pro_sup_moment,-0.057697634,0.000539519,-0.058237153
FAILT39,FAILT39_SDP01,sdp,pivot,mtp_angle_moment,-0.087414407,7.68E-05,-0.087491221
FAILT39,FAILT39_SDP01,sdp,pivot,wrist_flex_moment,0.197640551,0.198448166,-0.000807615
FAILT39,FAILT39_SDP01,sdp,pivot,wrist_dev_moment,-0.405343574,0,-0.405343574
FAILT39,FAILT39_SDP01,sdp,nonpivot,hip_flexion_moment,-17.73902795,18.03803259,-35.77706053
FAILT39,FAILT39_SDP01,sdp,nonpivot,hip_adduction_moment,-55.22384746,13.01823141,-68.24207887
FAILT39,FAILT39_SDP01,sdp,nonpivot,hip_rotation_moment,0.510701056,8.976946691,-8.466245635
FAILT39,FAILT39_SDP01,sdp,nonpivot,lumbar_extension_moment,27.86383486,35.10904824,-7.245213384
FAILT39,FAILT39_SDP01,sdp,nonpivot,lumbar_bending_moment,19.27248427,24.30434155,-5.03185728
FAILT39,FAILT39_SDP01,sdp,nonpivot,lumbar_rotation_moment,0.753773168,7.267707411,-6.513934243
FAILT39,FAILT39_SDP01,sdp,nonpivot,knee_angle_moment,-14.65311856,17.56896231,-32.22208087
FAILT39,FAILT39_SDP01,sdp,nonpivot,arm_flex_moment,6.305886046,6.305886046,0
FAILT39,FAILT39_SDP01,sdp,nonpivot,arm_add_moment,6.258216901,6.258216901,0
FAILT39,FAILT39_SDP01,sdp,nonpivot,arm_rot_moment,-1.760009278,0.033957524,-1.793966802
FAILT39,FAILT39_SDP01,sdp,nonpivot,ankle_angle_moment,-46.30568361,0.738565097,-47.0442487
FAILT39,FAILT39_SDP01,sdp,nonpivot,elbow_flex_moment,2.729991434,2.729991434,0
FAILT39,FAILT39_SDP01,sdp,nonpivot,subtalar_angle_moment,7.343782586,9.603062136,-2.259279549
FAILT39,FAILT39_SDP01,sdp,nonpivot,pro_sup_moment,-0.078354193,0,-0.078354193
FAILT39,FAILT39_SDP01,sdp,nonpivot,mtp_angle_moment,-0.090643439,0,-0.090643439
FAILT39,FAILT39_SDP01,sdp,nonpivot,wrist_flex_moment,0.042437105,0.064748247,-0.022311142
FAILT39,FAILT39_SDP01,sdp,nonpivot,wrist_dev_moment,-0.36180494,0,-0.36180494
FAILT39,FAILT39_SDP02,sdp,pivot,hip_flexion_moment,-9.129543729,23.43420716,-32.56375089
FAILT39,FAILT39_SDP02,sdp,pivot,hip_adduction_moment,-45.97278115,5.650215429,-51.62299658
FAILT39,FAILT39_SDP02,sdp,pivot,hip_rotation_moment,-5.09083735,3.186452895,-8.277290244
FAILT39,FAILT39_SDP02,sdp,pivot,lumbar_extension_moment,32.39940581,37.41258407,-5.013178263
FAILT39,FAILT39_SDP02,sdp,pivot,lumbar_bending_moment,24.55850396,26.43170826,-1.873204299
FAILT39,FAILT39_SDP02,sdp,pivot,lumbar_rotation_moment,0.394464717,8.989621535,-8.595156818
FAILT39,FAILT39_SDP02,sdp,pivot,knee_angle_moment,19.82395423,27.78220849,-7.958254261
FAILT39,FAILT39_SDP02,sdp,pivot,arm_flex_moment,5.583102652,5.583102652,0
FAILT39,FAILT39_SDP02,sdp,pivot,arm_add_moment,5.800636147,5.800636147,0
FAILT39,FAILT39_SDP02,sdp,pivot,arm_rot_moment,-1.913413162,0,-1.913413162
FAILT39,FAILT39_SDP02,sdp,pivot,ankle_angle_moment,-45.23107385,1.251699491,-46.48277334
FAILT39,FAILT39_SDP02,sdp,pivot,elbow_flex_moment,3.70790099,3.70790099,0
FAILT39,FAILT39_SDP02,sdp,pivot,subtalar_angle_moment,5.824762375,6.434601058,-0.609838683
FAILT39,FAILT39_SDP02,sdp,pivot,pro_sup_moment,-0.051205261,0.000658852,-0.051864113
FAILT39,FAILT39_SDP02,sdp,pivot,mtp_angle_moment,-0.084603841,0,-0.084603841
FAILT39,FAILT39_SDP02,sdp,pivot,wrist_flex_moment,0.212029241,0.212029241,0
FAILT39,FAILT39_SDP02,sdp,pivot,wrist_dev_moment,-0.393362118,0,-0.393362118
FAILT39,FAILT39_SDP02,sdp,nonpivot,hip_flexion_moment,-13.8793308,17.17193025,-31.05126105
FAILT39,FAILT39_SDP02,sdp,nonpivot,hip_adduction_moment,-43.71380568,13.34458767,-57.05839335
FAILT39,FAILT39_SDP02,sdp,nonpivot,hip_rotation_moment,-1.166299669,7.309567685,-8.475867354
FAILT39,FAILT39_SDP02,sdp,nonpivot,lumbar_extension_moment,32.39940581,37.41258407,-5.013178263
FAILT39,FAILT39_SDP02,sdp,nonpivot,lumbar_bending_moment,24.55850396,26.43170826,-1.873204299
FAILT39,FAILT39_SDP02,sdp,nonpivot,lumbar_rotation_moment,0.394464717,8.989621535,-8.595156818
FAILT39,FAILT39_SDP02,sdp,nonpivot,knee_angle_moment,-11.46817553,16.81211984,-28.28029537
FAILT39,FAILT39_SDP02,sdp,nonpivot,arm_flex_moment,6.369065511,6.369065511,0
FAILT39,FAILT39_SDP02,sdp,nonpivot,arm_add_moment,6.669020097,6.669020097,0
FAILT39,FAILT39_SDP02,sdp,nonpivot,arm_rot_moment,-1.837661288,0.002033897,-1.839695186
FAILT39,FAILT39_SDP02,sdp,nonpivot,ankle_angle_moment,-44.07012184,0.63666362,-44.70678546
FAILT39,FAILT39_SDP02,sdp,nonpivot,elbow_flex_moment,2.462415395,2.462415395,0
FAILT39,FAILT39_SDP02,sdp,nonpivot,subtalar_angle_moment,7.782736373,9.050837619,-1.268101245
FAILT39,FAILT39_SDP02,sdp,nonpivot,pro_sup_moment,-0.077591518,0,-0.077591518
FAILT39,FAILT39_SDP02,sdp,nonpivot,mtp_angle_moment,-0.084338122,0,-0.084338122
FAILT39,FAILT39_SDP02,sdp,nonpivot,wrist_flex_moment,0.02688251,0.050347152,-0.023464643
FAILT39,FAILT39_SDP02,sdp,nonpivot,wrist_dev_moment,-0.348593288,0,-0.348593288
FAILT39,FAILT39_SDP03,sdp,pivot,hip_flexion_moment,-4.537429993,22.87153893,-27.40896892
FAILT39,FAILT39_SDP03,sdp,pivot,hip_adduction_moment,-35.23443541,5.816863981,-41.05129939
FAILT39,FAILT39_SDP03,sdp,pivot,hip_rotation_moment,-4.786933499,2.99963079,-7.786564289
FAILT39,FAILT39_SDP03,sdp,pivot,lumbar_extension_moment,33.07123415,35.96211349,-2.890879343
FAILT39,FAILT39_SDP03,sdp,pivot,lumbar_bending_moment,24.45009017,27.64806141,-3.19797124
FAILT39,FAILT39_SDP03,sdp,pivot,lumbar_rotation_moment,1.153772485,7.208176952,-6.054404467
FAILT39,FAILT39_SDP03,sdp,pivot,knee_angle_moment,14.06944495,20.95279805,-6.883353096
FAILT39,FAILT39_SDP03,sdp,pivot,arm_flex_moment,5.546827889,5.546827889,0
FAILT39,FAILT39_SDP03,sdp,pivot,arm_add_moment,5.434130212,5.434130212,0
FAILT39,FAILT39_SDP03,sdp,pivot,arm_rot_moment,-1.889544306,0,-1.889544306
FAILT39,FAILT39_SDP03,sdp,pivot,ankle_angle_moment,-39.36427744,1.250932109,-40.61520955
FAILT39,FAILT39_SDP03,sdp,pivot,elbow_flex_moment,3.52027651,3.52027651,0
FAILT39,FAILT39_SDP03,sdp,pivot,subtalar_angle_moment,6.594386422,7.160547481,-0.566161059
FAILT39,FAILT39_SDP03,sdp,pivot,pro_sup_moment,-0.050786236,0.001863558,-0.052649794
FAILT39,FAILT39_SDP03,sdp,pivot,mtp_angle_moment,-0.079549577,4.71E-05,-0.079596724
FAILT39,FAILT39_SDP03,sdp,pivot,wrist_flex_moment,0.200407858,0.200407858,0
FAILT39,FAILT39_SDP03,sdp,pivot,wrist_dev_moment,-0.379859485,0,-0.379859485
FAILT39,FAILT39_SDP03,sdp,nonpivot,hip_flexion_moment,-19.5851832,14.99318321,-34.57836641
FAILT39,FAILT39_SDP03,sdp,nonpivot,hip_adduction_moment,-42.15925108,13.96308834,-56.12233942
FAILT39,FAILT39_SDP03,sdp,nonpivot,hip_rotation_moment,0.285865775,9.293685339,-9.007819563
FAILT39,FAILT39_SDP03,sdp,nonpivot,lumbar_extension_moment,33.07123415,35.96211349,-2.890879343
FAILT39,FAILT39_SDP03,sdp,nonpivot,lumbar_bending_moment,24.45009017,27.64806141,-3.19797124
FAILT39,FAILT39_SDP03,sdp,nonpivot,lumbar_rotation_moment,1.153772485,7.208176952,-6.054404467
FAILT39,FAILT39_SDP03,sdp,nonpivot,knee_angle_moment,-12.17441761,21.01672852,-33.19114613
FAILT39,FAILT39_SDP03,sdp,nonpivot,arm_flex_moment,6.008333322,6.008333322,0
FAILT39,FAILT39_SDP03,sdp,nonpivot,arm_add_moment,6.035700304,6.035700304,0
FAILT39,FAILT39_SDP03,sdp,nonpivot,arm_rot_moment,-1.611520116,0.007244503,-1.618764619
FAILT39,FAILT39_SDP03,sdp,nonpivot,ankle_angle_moment,-56.32114074,0.78698853,-57.10812927
FAILT39,FAILT39_SDP03,sdp,nonpivot,elbow_flex_moment,2.41207044,2.41207044,0
FAILT39,FAILT39_SDP03,sdp,nonpivot,subtalar_angle_moment,13.80993774,14.96634838,-1.156410649
FAILT39,FAILT39_SDP03,sdp,nonpivot,pro_sup_moment,-0.069181208,0,-0.069181208
FAILT39,FAILT39_SDP03,sdp,nonpivot,mtp_angle_moment,-0.08545603,0,-0.08545603
FAILT39,FAILT39_SDP03,sdp,nonpivot,wrist_flex_moment,0.04070256,0.064026228,-0.023323667
FAILT39,FAILT39_SDP03,sdp,nonpivot,wrist_dev_moment,-0.326914964,0,-0.326914964
FAILT39,FAILT39_SDP04,sdp,pivot,hip_flexion_moment,-3.625093667,25.67389852,-29.29899218
FAILT39,FAILT39_SDP04,sdp,pivot,hip_adduction_moment,-36.22231313,5.617346397,-41.83965953
FAILT39,FAILT39_SDP04,sdp,pivot,hip_rotation_moment,-2.821451259,3.636055224,-6.457506483
FAILT39,FAILT39_SDP04,sdp,pivot,lumbar_extension_moment,31.52549643,35.06544278,-3.539946352
FAILT39,FAILT39_SDP04,sdp,pivot,lumbar_bending_moment,21.67248932,24.37023432,-2.697744999
FAILT39,FAILT39_SDP04,sdp,pivot,lumbar_rotation_moment,0.739346225,7.861836841,-7.122490617
FAILT39,FAILT39_SDP04,sdp,pivot,knee_angle_moment,12.8079806,20.01351995,-7.205539347
FAILT39,FAILT39_SDP04,sdp,pivot,arm_flex_moment,5.992995825,5.992995825,0
FAILT39,FAILT39_SDP04,sdp,pivot,arm_add_moment,5.693435032,5.693435032,0
FAILT39,FAILT39_SDP04,sdp,pivot,arm_rot_moment,-2.110569133,0,-2.110569133
FAILT39,FAILT39_SDP04,sdp,pivot,ankle_angle_moment,-41.01556266,1.036054022,-42.05161668
FAILT39,FAILT39_SDP04,sdp,pivot,elbow_flex_moment,3.45133996,3.45133996,0
FAILT39,FAILT39_SDP04,sdp,pivot,subtalar_angle_moment,6.406627618,6.967040444,-0.560412827
FAILT39,FAILT39_SDP04,sdp,pivot,pro_sup_moment,-0.060821738,0.000600413,-0.061422151
FAILT39,FAILT39_SDP04,sdp,pivot,mtp_angle_moment,-0.084392015,0,-0.084392015
FAILT39,FAILT39_SDP04,sdp,pivot,wrist_flex_moment,0.175954316,0.175954316,0
FAILT39,FAILT39_SDP04,sdp,pivot,wrist_dev_moment,-0.401412847,0,-0.401412847
FAILT39,FAILT39_SDP04,sdp,nonpivot,hip_flexion_moment,-18.49382838,18.15937052,-36.65319891
FAILT39,FAILT39_SDP04,sdp,nonpivot,hip_adduction_moment,-46.24605617,13.86775685,-60.11381302
FAILT39,FAILT39_SDP04,sdp,nonpivot,hip_rotation_moment,-1.073803567,7.925566002,-8.99936957
FAILT39,FAILT39_SDP04,sdp,nonpivot,lumbar_extension_moment,31.52549643,35.06544278,-3.539946352
FAILT39,FAILT39_SDP04,sdp,nonpivot,lumbar_bending_moment,21.67248932,24.37023432,-2.697744999
FAILT39,FAILT39_SDP04,sdp,nonpivot,lumbar_rotation_moment,0.739346225,7.861836841,-7.122490617
FAILT39,FAILT39_SDP04,sdp,nonpivot,knee_angle_moment,-12.36267766,19.87645517,-32.23913283
FAILT39,FAILT39_SDP04,sdp,nonpivot,arm_flex_moment,6.605746754,6.605746754,0
FAILT39,FAILT39_SDP04,sdp,nonpivot,arm_add_moment,6.399487319,6.399487319,0
FAILT39,FAILT39_SDP04,sdp,nonpivot,arm_rot_moment,-1.964739545,0.001541171,-1.966280715
FAILT39,FAILT39_SDP04,sdp,nonpivot,ankle_angle_moment,-56.47349865,0.692485935,-57.16598459
FAILT39,FAILT39_SDP04,sdp,nonpivot,elbow_flex_moment,2.277162754,2.277162754,0
FAILT39,FAILT39_SDP04,sdp,nonpivot,subtalar_angle_moment,10.7023686,11.45582774,-0.753459138
FAILT39,FAILT39_SDP04,sdp,nonpivot,pro_sup_moment,-0.084563211,0,-0.084563211
FAILT39,FAILT39_SDP04,sdp,nonpivot,mtp_angle_moment,-0.088013282,0,-0.088013282
FAILT39,FAILT39_SDP04,sdp,nonpivot,wrist_flex_moment,-0.005765252,0.03764482,-0.043410072
FAILT39,FAILT39_SDP04,sdp,nonpivot,wrist_dev_moment,-0.349834285,0,-0.349834285
FAILT39,FAILT39_SDP05,sdp,pivot,hip_flexion_moment,-5.279351592,24.09606625,-29.37541784
FAILT39,FAILT39_SDP05,sdp,pivot,hip_adduction_moment,-37.76772633,4.584308769,-42.3520351
FAILT39,FAILT39_SDP05,sdp,pivot,hip_rotation_moment,-2.139126023,3.365884415,-5.505010438
FAILT39,FAILT39_SDP05,sdp,pivot,lumbar_extension_moment,35.50318644,37.97070131,-2.46751487
FAILT39,FAILT39_SDP05,sdp,pivot,lumbar_bending_moment,21.4995301,24.74340579,-3.243875688
FAILT39,FAILT39_SDP05,sdp,pivot,lumbar_rotation_moment,0.888517585,6.778752759,-5.890235175
FAILT39,FAILT39_SDP05,sdp,pivot,knee_angle_moment,5.03717603,13.92749533,-8.890319299
FAILT39,FAILT39_SDP05,sdp,pivot,arm_flex_moment,5.724569291,5.724569291,0
FAILT39,FAILT39_SDP05,sdp,pivot,arm_add_moment,5.733331214,5.733331214,0
FAILT39,FAILT39_SDP05,sdp,pivot,arm_rot_moment,-1.940450341,0,-1.940450341
FAILT39,FAILT39_SDP05,sdp,pivot,ankle_angle_moment,-20.70678793,1.492036183,-22.19882411
FAILT39,FAILT39_SDP05,sdp,pivot,elbow_flex_moment,3.533921976,3.533921976,0
FAILT39,FAILT39_SDP05,sdp,pivot,subtalar_angle_moment,3.166538552,4.606339316,-1.439800764
FAILT39,FAILT39_SDP05,sdp,pivot,pro_sup_moment,-0.054510474,0.000790275,-0.055300749
FAILT39,FAILT39_SDP05,sdp,pivot,mtp_angle_moment,-0.08263458,0,-0.08263458
FAILT39,FAILT39_SDP05,sdp,pivot,wrist_flex_moment,0.191545032,0.191545032,0
FAILT39,FAILT39_SDP05,sdp,pivot,wrist_dev_moment,-0.389353498,0,-0.389353498
FAILT39,FAILT39_SDP05,sdp,nonpivot,hip_flexion_moment,-23.9411856,15.29417384,-39.23535944
FAILT39,FAILT39_SDP05,sdp,nonpivot,hip_adduction_moment,-42.99336069,12.6729204,-55.66628109
FAILT39,FAILT39_SDP05,sdp,nonpivot,hip_rotation_moment,1.775737466,10.16497382,-8.389236353
FAILT39,FAILT39_SDP05,sdp,nonpivot,lumbar_extension_moment,35.50318644,37.97070131,-2.46751487
FAILT39,FAILT39_SDP05,sdp,nonpivot,lumbar_bending_moment,21.4995301,24.74340579,-3.243875688
FAILT39,FAILT39_SDP05,sdp,nonpivot,lumbar_rotation_moment,0.888517585,6.778752759,-5.890235175
FAILT39,FAILT39_SDP05,sdp,nonpivot,knee_angle_moment,-10.82991015,21.74048442,-32.57039457
FAILT39,FAILT39_SDP05,sdp,nonpivot,arm_flex_moment,6.587627957,6.587627957,0
FAILT39,FAILT39_SDP05,sdp,nonpivot,arm_add_moment,6.387830427,6.387830427,0
FAILT39,FAILT39_SDP05,sdp,nonpivot,arm_rot_moment,-2.071259507,0,-2.071259507
FAILT39,FAILT39_SDP05,sdp,nonpivot,ankle_angle_moment,-56.52309034,0.586134863,-57.1092252
FAILT39,FAILT39_SDP05,sdp,nonpivot,elbow_flex_moment,2.274451306,2.274451306,0
FAILT39,FAILT39_SDP05,sdp,nonpivot,subtalar_angle_moment,12.94363914,13.93711286,-0.993473726
FAILT39,FAILT39_SDP05,sdp,nonpivot,pro_sup_moment,-0.088187613,0,-0.088187613
FAILT39,FAILT39_SDP05,sdp,nonpivot,mtp_angle_moment,-0.086050037,0,-0.086050037
FAILT39,FAILT39_SDP05,sdp,nonpivot,wrist_flex_moment,-0.012557386,0.032841271,-0.045398657
FAILT39,FAILT39_SDP05,sdp,nonpivot,wrist_dev_moment,-0.355823154,0,-0.355823154
FAILT39,FAILT39_SDP08,sdp,nonpivot,hip_flexion_moment,-4.250958955,20.58107268,-24.83203163
FAILT39,FAILT39_SDP08,sdp,nonpivot,hip_adduction_moment,-38.75679802,12.93047798,-51.687276
FAILT39,FAILT39_SDP08,sdp,nonpivot,hip_rotation_moment,-0.185395672,7.44912134,-7.634517012
FAILT39,FAILT39_SDP08,sdp,nonpivot,lumbar_extension_moment,25.14183227,28.7911935,-3.649361232
FAILT39,FAILT39_SDP08,sdp,nonpivot,lumbar_bending_moment,4.573736877,12.60503005,-8.031293174
FAILT39,FAILT39_SDP08,sdp,nonpivot,lumbar_rotation_moment,0.634781275,8.156481964,-7.521700689
FAILT39,FAILT39_SDP08,sdp,nonpivot,knee_angle_moment,-27.2352055,7.485638755,-34.72084425
FAILT39,FAILT39_SDP08,sdp,nonpivot,arm_flex_moment,6.028328263,6.028328263,0
FAILT39,FAILT39_SDP08,sdp,nonpivot,arm_add_moment,6.275307266,6.275307266,0
FAILT39,FAILT39_SDP08,sdp,nonpivot,arm_rot_moment,-1.958556496,0.000441058,-1.958997554
FAILT39,FAILT39_SDP08,sdp,nonpivot,ankle_angle_moment,-42.05181202,1.983082407,-44.03489442
FAILT39,FAILT39_SDP08,sdp,nonpivot,elbow_flex_moment,2.829768601,2.829768601,0
FAILT39,FAILT39_SDP08,sdp,nonpivot,subtalar_angle_moment,13.29102531,13.57141648,-0.280391169
FAILT39,FAILT39_SDP08,sdp,nonpivot,pro_sup_moment,-0.061017901,0,-0.061017901
FAILT39,FAILT39_SDP08,sdp,nonpivot,mtp_angle_moment,-0.084926205,0,-0.084926205
FAILT39,FAILT39_SDP08,sdp,nonpivot,wrist_flex_moment,0.119571984,0.121980662,-0.002408678
FAILT39,FAILT39_SDP08,sdp,nonpivot,wrist_dev_moment,-0.360128089,0,-0.360128089
FAILT39,FAILT39_SDP08,sdp,pivot,hip_flexion_moment,-7.080053454,22.0711881,-29.15124155
FAILT39,FAILT39_SDP08,sdp,pivot,hip_adduction_moment,-38.66751198,4.168735217,-42.8362472
FAILT39,FAILT39_SDP08,sdp,pivot,hip_rotation_moment,-1.774661142,4.881014234,-6.655675377
FAILT39,FAILT39_SDP08,sdp,pivot,lumbar_extension_moment,25.14183227,28.7911935,-3.649361232
FAILT39,FAILT39_SDP08,sdp,pivot,lumbar_bending_moment,4.573736877,12.60503005,-8.031293174
FAILT39,FAILT39_SDP08,sdp,pivot,lumbar_rotation_moment,0.634781275,8.156481964,-7.521700689
FAILT39,FAILT39_SDP08,sdp,pivot,knee_angle_moment,14.92077647,19.80992969,-4.889153213
FAILT39,FAILT39_SDP08,sdp,pivot,arm_flex_moment,6.40135081,6.40135081,0
FAILT39,FAILT39_SDP08,sdp,pivot,arm_add_moment,4.930108324,4.930108324,0
FAILT39,FAILT39_SDP08,sdp,pivot,arm_rot_moment,-1.971260732,0,-1.971260732
FAILT39,FAILT39_SDP08,sdp,pivot,ankle_angle_moment,-32.5676288,0.912997169,-33.48062597
FAILT39,FAILT39_SDP08,sdp,pivot,elbow_flex_moment,2.802251778,2.802251778,0
FAILT39,FAILT39_SDP08,sdp,pivot,subtalar_angle_moment,2.779651927,4.365527401,-1.585875475
FAILT39,FAILT39_SDP08,sdp,pivot,pro_sup_moment,-0.084390767,0,-0.084390767
FAILT39,FAILT39_SDP08,sdp,pivot,mtp_angle_moment,-0.080436898,0.000479434,-0.080916332
FAILT39,FAILT39_SDP08,sdp,pivot,wrist_flex_moment,0.044420768,0.060715581,-0.016294813
FAILT39,FAILT39_SDP08,sdp,pivot,wrist_dev_moment,-0.388849444,0,-0.388849444
FAILT39,FAILT39_SDP09,sdp,nonpivot,hip_flexion_moment,-11.34122977,24.90129878,-36.24252856
FAILT39,FAILT39_SDP09,sdp,nonpivot,hip_adduction_moment,-33.39163783,13.53365987,-46.92529769
FAILT39,FAILT39_SDP09,sdp,nonpivot,hip_rotation_moment,-2.952407312,5.412752838,-8.36516015
FAILT39,FAILT39_SDP09,sdp,nonpivot,lumbar_extension_moment,32.75774235,36.22214843,-3.464406075
FAILT39,FAILT39_SDP09,sdp,nonpivot,lumbar_bending_moment,2.687683678,11.47071573,-8.783032049
FAILT39,FAILT39_SDP09,sdp,nonpivot,lumbar_rotation_moment,0.475060409,5.552881082,-5.077820673
FAILT39,FAILT39_SDP09,sdp,nonpivot,knee_angle_moment,-18.1837476,16.62195543,-34.80570303
FAILT39,FAILT39_SDP09,sdp,nonpivot,arm_flex_moment,5.316981682,5.316981682,0
FAILT39,FAILT39_SDP09,sdp,nonpivot,arm_add_moment,6.528978958,6.528978958,0
FAILT39,FAILT39_SDP09,sdp,nonpivot,arm_rot_moment,-1.766414306,0,-1.766414306
FAILT39,FAILT39_SDP09,sdp,nonpivot,ankle_angle_moment,-67.86269629,1.298330432,-69.16102672
FAILT39,FAILT39_SDP09,sdp,nonpivot,elbow_flex_moment,3.02829983,3.02829983,0
FAILT39,FAILT39_SDP09,sdp,nonpivot,subtalar_angle_moment,21.61393354,22.00941939,-0.395485848
FAILT39,FAILT39_SDP09,sdp,nonpivot,pro_sup_moment,-0.048143531,0.003371013,-0.051514545
FAILT39,FAILT39_SDP09,sdp,nonpivot,mtp_angle_moment,-0.08420866,0,-0.08420866
FAILT39,FAILT39_SDP09,sdp,nonpivot,wrist_flex_moment,0.159608062,0.161790111,-0.002182049
FAILT39,FAILT39_SDP09,sdp,nonpivot,wrist_dev_moment,-0.341309263,0,-0.341309263
FAILT39,FAILT39_SDP09,sdp,pivot,hip_flexion_moment,-5.05641271,16.56022744,-21.61664015
FAILT39,FAILT39_SDP09,sdp,pivot,hip_adduction_moment,-24.43335421,6.224431959,-30.65778617
FAILT39,FAILT39_SDP09,sdp,pivot,hip_rotation_moment,-3.338201883,3.190221437,-6.52842332
FAILT39,FAILT39_SDP09,sdp,pivot,lumbar_extension_moment,32.75774235,36.22214843,-3.464406075
FAILT39,FAILT39_SDP09,sdp,pivot,lumbar_bending_moment,2.687683678,11.47071573,-8.783032049
FAILT39,FAILT39_SDP09,sdp,pivot,lumbar_rotation_moment,0.475060409,5.552881082,-5.077820673
FAILT39,FAILT39_SDP09,sdp,pivot,knee_angle_moment,11.26186856,19.07749907,-7.815630512
FAILT39,FAILT39_SDP09,sdp,pivot,arm_flex_moment,5.768240558,5.768240558,0
FAILT39,FAILT39_SDP09,sdp,pivot,arm_add_moment,4.686345162,4.686345162,0
FAILT39,FAILT39_SDP09,sdp,pivot,arm_rot_moment,-1.668546789,0,-1.668546789
FAILT39,FAILT39_SDP09,sdp,pivot,ankle_angle_moment,-28.9370589,0.881038096,-29.818097
FAILT39,FAILT39_SDP09,sdp,pivot,elbow_flex_moment,2.794995704,2.794995704,0
FAILT39,FAILT39_SDP09,sdp,pivot,subtalar_angle_moment,4.10218443,4.428872268,-0.326687838
FAILT39,FAILT39_SDP09,sdp,pivot,pro_sup_moment,-0.07175014,0.006016886,-0.077767027
FAILT39,FAILT39_SDP09,sdp,pivot,mtp_angle_moment,-0.078321304,0.000423904,-0.078745208
FAILT39,FAILT39_SDP09,sdp,pivot,wrist_flex_moment,0.069901015,0.079041572,-0.009140558
FAILT39,FAILT39_SDP09,sdp,pivot,wrist_dev_moment,-0.356758721,0,-0.356758721
FAILT39,FAILT39_SDP10,sdp,nonpivot,hip_flexion_moment,-2.681192366,20.11129258,-22.79248495
FAILT39,FAILT39_SDP10,sdp,nonpivot,hip_adduction_moment,-35.33229771,11.55577335,-46.88807106
FAILT39,FAILT39_SDP10,sdp,nonpivot,hip_rotation_moment,-0.861209296,5.73846018,-6.599669476
FAILT39,FAILT39_SDP10,sdp,nonpivot,lumbar_extension_moment,25.27747085,29.5375597,-4.260088851
FAILT39,FAILT39_SDP10,sdp,nonpivot,lumbar_bending_moment,1.380064268,10.47610832,-9.096044049
FAILT39,FAILT39_SDP10,sdp,nonpivot,lumbar_rotation_moment,0.302971472,8.701047266,-8.398075794
FAILT39,FAILT39_SDP10,sdp,nonpivot,knee_angle_moment,-24.90012863,7.10128368,-32.00141231
